Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"L Yin, X Wang, W Ye","Maximum-likelihood estimation and presentation for the interaction between treatments in observational studies with a dichotomous outcome",2017,"Communications in Statistics-Simulation …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/03610918.2016.1230213","https://scholar.google.com/scholar?cites=12956850488971346802&as_sdt=2005&sciodt=2007&hl=en",30,"2026-05-28 08:24:23","","10.1080/03610918.2016.1230213","",,,,,,1,0.11,0,3,9,"… probability of a 95% confidence interval of INT for our method… Due to a small sample size and few covariates of the medical … For instance, propensity score-based logistic models are …","","https://scholar.google.com/scholar?q=related:csP7Et_6z7MJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
17,"M Siino, S Fasola…","Inferential tools in penalized logistic regression for small and sparse data: A comparative study",2018,"Statistical Methods in …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0962280216661213","https://scholar.google.com/scholar?cites=6493407988804122034&as_sdt=2005&sciodt=2007&hl=en",31,"2026-05-28 08:24:23","","10.1177/0962280216661213","",,,,,,17,2.13,6,3,8,"… it can be caused by occurrence of small sample size, and/or rare … In the simulation runs, we do not distinguish between … the 95% confidence interval for corresponding regression …","https://www.researchgate.net/profile/Vito-Muggeo/publication/306046136_Inferential_tools_in_penalized_logistic_regression_for_small_and_sparse_data_A_comparative_study/links/5a1d360f458515373189665c/Inferential-tools-in-penalized-logistic-regression-for-small-and-sparse-data-A-comparative-study.pdf","https://scholar.google.com/scholar?q=related:snVaiik4HVoJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
2,"EM Kibuchi","An Investigation of methods for Improving survey quality",2018,"","eprints.soton.ac.uk","https://eprints.soton.ac.uk/444046/","https://scholar.google.com/scholar?cites=17852988550210981221&as_sdt=2005&sciodt=2007&hl=en",32,"2026-05-28 08:24:23","","","",,,,,,2,0.25,2,1,8,"… for selection effects using propensity score matching. In addition… Finally, Kish notes that nonsampling biases are caused by … condition when used for data with a small sample size. …","https://eprints.soton.ac.uk/444046/1/28070593_Kibuchi_Thesis.pdf","https://scholar.google.com/scholar?q=related:ZQ1xSn-OwvcJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
1,"X Qin, G Hong","Analyzing heterogeneous causal mediation effects in multi-site trials with application to the National Job Corps Study",2016,"JSM Proceedings, Survey Research Methods Section","asasrms.org","http://www.asasrms.org/Proceedings/y2016/files/389562.pdf","https://scholar.google.com/scholar?cites=4813869664493437779&as_sdt=2005&sciodt=2007&hl=en",33,"2026-05-28 08:24:23","PDF","","",,,,,,1,0.10,1,2,10,"… We conduct a series of Monte Carlo simulations to assess … We also note that, the confidence interval coverage rates … each of a relatively small sample size, propensity score models may …","http://www.asasrms.org/Proceedings/y2016/files/389562.pdf","https://scholar.google.com/scholar?q=related:UwMpc_RMzkIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"C Leyrat, JR Carpenter, S Bailly…","A review and evaluation of standard methods to handle missing data on time-varying confounders in marginal structural models",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1911.12624","",34,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,4,7,"… As expected because of the relatively small sample size, … proposed in the context of propensity score weighting (47) but has … maximum Monte-Carlo standard error was 0.002 for the bias …","https://arxiv.org/pdf/1911.12624","https://scholar.google.com/scholar?q=related:DxwBCC12J74J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
7,"Y Zhang, TA Alonzo…","Estimation of the volume under the receiver-operating characteristic surface adjusting for non-ignorable verification bias",2018,"… Methods in Medical …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0962280217742541","https://scholar.google.com/scholar?cites=5286036865479344348&as_sdt=2005&sciodt=2007&hl=en",35,"2026-05-28 08:24:23","","10.1177/0962280217742541","",,,,,,7,0.88,2,3,8,"… and the 90% coverage rates are successfully retained. … presented and the corresponding 95% confidence interval (CI). … Additionally, with small sample size, such as 100, our simulation …","","https://scholar.google.com/scholar?q=related:3ACExIXGW0kJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"JJ Chipman","Sequential Rematched Randomization and Adaptive Monitoring with the Second-Generation p-Value to increase the efficiency and efficacy of Randomized Clinical …",2019,"","search.proquest.com","https://search.proquest.com/openview/938e9cf129553748662496907165fd92/1?pq-origsite=gscholar&cbl=18750&diss=y","",36,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,7,"… ,1 } , provides a small sample size correction – setting pH to 0.5 when an … confidence interval width under an assumed outcome standard deviation. Twenty thousand Monte-Carlo …","","https://scholar.google.com/scholar?q=related:IJz4GcNiISkJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"J Ye","Covariates adjustment for nonparametric tests for two sample comparison",2016,"","search.proquest.com","https://search.proquest.com/openview/10d40c12a649732876557218906875a3/1?pq-origsite=gscholar&cbl=18750","",37,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,10,"… , no matter with moderate small sample size or with large … and we calculate the 95% confidence interval for 𝛽. GaussMarkov … Propensity score matching Propensity score matching forms …","","https://scholar.google.com/scholar?q=related:bljg5lhqz8oJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
47,"G Vazquez-Bare","Identification and estimation of spillover effects in randomized experiments",2017,"arXiv preprint arXiv:1711.02745","arxiv.org","https://arxiv.org/abs/1711.02745","https://scholar.google.com/scholar?cites=14247200842060602238&as_sdt=2005&sciodt=2007&hl=en",38,"2026-05-28 08:24:23","","","",,,,,,47,5.22,47,1,9,"… The results in this paper are illustrated in a simulation study … the normal confidence interval whose coverage rate drops to … to low statistical power given the relatively small sample size. …","https://arxiv.org/pdf/1711.02745","https://scholar.google.com/scholar?q=related:fhurUq45uMUJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
17,"K Hardt, M Hecht, JHL Oud…","Where have the persons gone?–An illustration of individual score methods in autoregressive panel models",2019,"… Equation Modeling: A …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/10705511.2018.1517355","https://scholar.google.com/scholar?cites=1155679956417476148&as_sdt=2005&sciodt=2007&hl=en",39,"2026-05-28 08:24:23","","10.1080/10705511.2018.1517355","",,,,,,17,2.43,4,4,7,"… bias is the expected difference between an individual score estimate and the true score, E ( f ˆ j ) − f j . In our simulation, … has been derived analytically as discussed before, Monte Carlo …","https://www.tandfonline.com/doi/pdf/10.1080/10705511.2018.1517355","https://scholar.google.com/scholar?q=related:NHZNHMzMCRAJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"W Cai","Targeted learning of high-dimensional parameters and its finite sample inference",2019,"","search.proquest.com","https://search.proquest.com/openview/ff5290e32c097155f6fdd39551b0ff9b/1?pq-origsite=gscholar&cbl=18750&diss=y","",40,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,7,"… Propensity score We estimate the propensity score by … EE has a large variance in small sample size (n = 100) and its … Instead, we widen the bootstrap confidence interval by replacing …","https://escholarship.org/content/qt21t752n2/qt21t752n2.pdf","https://scholar.google.com/scholar?q=related:hNkfnQ5rCVsJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"H Zhao","Detecting Inconsistency and Using Non-randomized Studies in Research Synthesis",2016,"","conservancy.umn.edu","https://conservancy.umn.edu/items/d7ee540e-b279-43df-b10d-082a06ce8278","",41,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,10,"… randomized clinical trial and a propensity score-matched non-… via both example datasets and simulation studies. In summary… To correct the bias, we can subtract an estimate of the bias …","https://conservancy.umn.edu/bitstreams/630f80c6-f8b3-4886-9f3c-4e7b6d146e42/download","https://scholar.google.com/scholar?q=related:CTyy4Z3f4T4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
3,"W Jiang, J Josse, M Lavielle","Logistic regression with missing covariates–parameter estimation, model selection and prediction",2018,"arXiv preprint arXiv:1805.04602","researchgate.net","https://www.researchgate.net/profile/Marc-Lavielle/publication/338245295_Logistic_regression_with_missing_covariates-Parameter_estimation_model_selection_and_prediction_within_a_joint-modeling_framework/links/6151ffbcd2ebba7be7522165/Logistic-regression-with-missing-covariates-Parameter-estimation-model-selection-and-prediction-within-a-joint-modeling-framework.pdf","https://scholar.google.com/scholar?cites=5805565349633927525&as_sdt=2005&sciodt=2007&hl=en",42,"2026-05-28 08:24:23","PDF","","",,,,,,3,0.38,1,3,8,"… shows the coverage probability of the confidence interval for … sampling; even with a very small sample size of n = 200, MCEM … framework, especially for propensity score analysis, which …","https://www.researchgate.net/profile/Marc-Lavielle/publication/338245295_Logistic_regression_with_missing_covariates-Parameter_estimation_model_selection_and_prediction_within_a_joint-modeling_framework/links/6151ffbcd2ebba7be7522165/Logistic-regression-with-missing-covariates-Parameter-estimation-model-selection-and-prediction-within-a-joint-modeling-framework.pdf","https://scholar.google.com/scholar?q=related:ZSk_Ie2CkVAJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"L Fan","Covariate Misclassification under Covariate-Adaptive Randomization: Understanding the Impact and Method for Bias Correction",2016,"","medica-musc.researchcommons.org","https://medica-musc.researchcommons.org/theses/427/","",43,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,10,"… a propensity score, an inverse-probability weighting method … ability for bias reduction and good coverage probability, it is … We provide the results of a simulation study conducted under …","https://medica-musc.researchcommons.org/cgi/viewcontent.cgi?article=1427&context=theses","https://scholar.google.com/scholar?q=related:cP7Up5hGV84J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"DF Giles","Hospital Profiling of the Cesarean Delivery Procedure for the State of Georgia, 2012",2016,"","search.proquest.com","https://search.proquest.com/openview/8db8219889311b009953e6c734bed0b1/1?pq-origsite=gscholar&cbl=18750","",44,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,10,"… Propensity score matching with stratification methods aimed … , some indicators suffered from small sample size due to low … propensity score methods, using Monte Carlo simulation for …","https://scholarworks.waldenu.edu/cgi/viewcontent.cgi?article=3227&context=dissertations","https://scholar.google.com/scholar?q=related:2s4WOjEI53QJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
12,"S Vandenberghe, S Vansteelandt…","Boosting the precision of mediation analyses of randomised experiments through covariate adjustment",2017,"Statistics in …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/sim.7219","https://scholar.google.com/scholar?cites=12665541468985092744&as_sdt=2005&sciodt=2007&hl=en",45,"2026-05-28 08:24:23","","10.1002/sim.7219","",,,,,,12,1.33,4,3,9,"… will avoid the need for inverse probability weighting, which can … The first model is a so-called propensity score model for the … estimator), which is likely the result of the small sample size. …","","https://scholar.google.com/scholar?q=related:iOrVctwKxa8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"S Yadlowsky, F Pellegrini, F Lionetto, S Braune, L Tian","Estimation and Validation of a Class of Conditional Average Treatment Effects Using Observational Data",2019,"stat","med.stanford.edu","https://med.stanford.edu/content/dam/sm/dbds/documents/biostats-workshop/paper2.pdf","",46,"2026-05-28 08:24:23","PDF","","",,,,,,0,0.00,0,5,7,"… The small sample size of trials is one of the biggest obstacles … of the resulting estimator under the correct propensity score … bias and the coverage level of 95% confidence interval in …","https://med.stanford.edu/content/dam/sm/dbds/documents/biostats-workshop/paper2.pdf","https://scholar.google.com/scholar?q=related:666FjGmZ8lQJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"SH Liu","Impact of Intra-Articular Injection Use on Patient-Reported Outcomes Among Patients with Knee Osteoarthritis",2017,"","repository.escholarship.umassmed …","https://repository.escholarship.umassmed.edu/entities/publication/92c3327f-30fe-4eda-8bc2-73c6a519999e","",47,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,9,"… Compared to inverse probability weighting (IPW), missing … on time-dependent propensity score could induce substantial … Due to the small sample size, we were not able to examine …","https://repository.escholarship.umassmed.edu/bitstreams/cf7cb5a2-9065-4c6f-a52d-3358c200215d/download","https://scholar.google.com/scholar?q=related:RxPfrAtQZ-sJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"RN ETHIOPIA, AT EWUNETU","CHAPTER SEVEN MICROFINANCE: DOES IT SUPPORT HOUSEHOLDS TO ACHIEVE AN INCOME ABOVE SELF-SUFFICIENCY? EVIDENCE FROM",2017,"Loan and Investment in a …","books.google.com","https://books.google.com/books?hl=en&lr=&id=KmXXDgAAQBAJ&oi=fnd&pg=PA172&dq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&ots=g2x2jipkHW&sig=hwqb65ovuFiCSzhyhLhTyTXnKw4","",48,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,2,9,"… in the propensity score interval that minimizes the bias). When … unstable due to the wide confidence interval of the estimate, … On top of these, small sample size is another limitation of the …","","https://scholar.google.com/scholar?q=related:Piz7mOFT8r0J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
3,"L Martin-Bonnel de Longchamp…","How Cognitive Biases Affect Energy Performance Gap in Low Energy Buildings",2018,"… Energy Performance …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3114262","https://scholar.google.com/scholar?cites=13747078752513758025&as_sdt=2005&sciodt=2007&hl=en",49,"2026-05-28 08:24:23","","","",,,,,,3,0.38,2,2,8,"… imputation method, and inverse probability weighting strategy. Our … Not only does our relatively small sample size comprises … Whereas propensity score matching forms matched sets of …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3114262","https://scholar.google.com/scholar?q=related:SRPnTkpvx74J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
1,"D Hajage","Utilisation du score de propension et du score pronostique en pharmacoépidémiologie",2017,"","theses.hal.science","https://theses.hal.science/tel-02083652/","https://scholar.google.com/scholar?cites=3773511940354503061&as_sdt=2005&sciodt=2007&hl=en",50,"2026-05-28 08:24:23","","","",,,,,,1,0.11,1,1,9,"… evaluates the use of propensity score-based methods to esti- … the 95 % confidence interval of γ estimated from the model. … specifically the context of small sample size (ranging from 1000 …","https://theses.hal.science/tel-02083652/document","https://scholar.google.com/scholar?q=related:lXGG6B01XjQJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
1,"CY Shapland","Mendelian Randomisation with Many Dependent Instruments",2017,"","figshare.le.ac.uk","https://figshare.le.ac.uk/articles/thesis/Mendelian_Randomisation_with_Many_Dependent_Instruments/10229477","https://scholar.google.com/scholar?cites=14336114422460516522&as_sdt=2005&sciodt=2007&hl=en",51,"2026-05-28 08:24:23","","","",,,,,,1,0.11,1,1,9,"… 144 7.9 Coverage from simulation of the comparison of 2SLS, … of allocation as estimated by the propensity score. The … (ie small R2) and small sample size, then the distribution for the …","https://figshare.le.ac.uk/articles/thesis/Mendelian_Randomisation_with_Many_Dependent_Instruments/10229477/1/files/18455444.pdf","https://scholar.google.com/scholar?q=related:qggdehwc9MYJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
2,"S Rubin-Bleuer, L Jang…","The Pseudo-EBLUP estimator for a weighted average with an application to the Canadian Survey of Employment, Payrolls and Hours",2016,"Journal of Survey Statistics …","academic.oup.com","https://academic.oup.com/jssam/article-abstract/4/4/417/2687767","https://scholar.google.com/scholar?cites=11534501987127073442&as_sdt=2005&sciodt=2007&hl=en",52,"2026-05-28 08:24:23","","","",,,,,,2,0.20,1,3,10,"… in terms of Monte Carlo design absolute relative bias (ARB) … for direct estimation, and the simulation process to create the … were domains of interest with small sample size for which the …","https://www.academia.edu/download/56854040/online_paper.pdf","https://scholar.google.com/scholar?q=related:ohq_43HIEqAJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"FC SANTIAGO","FROM ANDHRA PRADESH",2017,"","younglives.org.uk","https://www.younglives.org.uk/sites/default/files/migrated/Estimating%20Causal%20Effects%20of%20Preschool%20on%20School%20Dropout%20Andhra%20Pradesh%20Francisco%20Carballo.pdf","",53,"2026-05-28 08:24:23","PDF","","",,,,,,0,0.00,0,1,9,"… In Section 6, I present the results of the propensity score matching … The ATET estimate is −9.96% at a 1% confidence interval. … Another limitation of the thesis is the small sample size …","https://www.younglives.org.uk/sites/default/files/migrated/Estimating%20Causal%20Effects%20of%20Preschool%20on%20School%20Dropout%20Andhra%20Pradesh%20Francisco%20Carballo.pdf","https://scholar.google.com/scholar?q=related:j__3rXrZSF8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"ER Alessandrini","Causal inference methods in environmental epidemiology: different approaches to evaluate the health effects of industrial air pollution.",2018,"","amsdottorato.unibo.it","https://amsdottorato.unibo.it/id/eprint/8509/","",54,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,8,"… 49 Figure 6: Penalized splines and confidence interval (95%CI… Propensity score matching involves the formation of new … lack of balance, since a small sample size can limit the ability to …","https://amsdottorato.unibo.it/id/eprint/8509/1/Alessandrini_EsterRita_tesi.pdf","https://scholar.google.com/scholar?q=related:Xtn0PhRrGfcJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"C Shi","On Statistical Learning for Individualized Decision Making with Complex Data",2019,"","search.proquest.com","https://search.proquest.com/openview/16cd71e5d24d2e98c2e56bfe7f318ffd/1?pq-origsite=gscholar&cbl=18750&diss=y","",55,"2026-05-28 08:24:23","BOOK","","",,,,,,0,0.00,0,1,7,"… In Chapter 7, we propose to construct the confidence interval … mean function or the propensity score model is correctly … Simulation studies to evaluate the empirical performance of …","https://callmespring.github.io/slides/slides22.pdf","https://scholar.google.com/scholar?q=related:iaX-9UyTWzUJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
8,"SR Kuenzel","Heterogeneous Treatment Effect Estimation Using Machine Learning",2019,"","search.proquest.com","https://search.proquest.com/openview/43c2b65d0c79743d752664e1f8b2a11f/1?pq-origsite=gscholar&cbl=51922&diss=y","https://scholar.google.com/scholar?cites=2911834794543689855&as_sdt=2005&sciodt=2007&hl=en",56,"2026-05-28 08:24:23","BOOK","","",,,,,,8,1.14,8,1,7,"… the problem that confidence interval estimation with RF can … good to use an estimate of the propensity score for g, so that g = … powered despite its small sample size because it includes a …","https://search.proquest.com/openview/43c2b65d0c79743d752664e1f8b2a11f/1.pdf?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:fzBmbVHqaCgJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"JA Faerber, MM Joffe, DS Small, R Zhang…","A Simple Model Allowing Modification of the Effect of a Randomized Intervention by Post-Randomization Variables",2017,"Journal of Causal …","degruyterbrill.com","https://www.degruyterbrill.com/document/doi/10.1515/jci-2015-0016/html","",57,"2026-05-28 08:24:23","HTML","10.1515/jci-2015-0016","",,,,,,0,0.00,0,5,9,"… was not surprising given the small sample size, but worthy of … We performed Monte Carlo simulations to measure the … for which the 95 % confidence interval included the true values …","https://www.degruyterbrill.com/document/doi/10.1515/jci-2015-0016/html","https://scholar.google.com/scholar?q=related:peN5IZ09zgcJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
10,"BC Saul, MG Hudgens, MA Mallin","Downstream effects of upstream causes",2019,"Journal of the American …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/01621459.2019.1574226","https://scholar.google.com/scholar?cites=3932317516525946596&as_sdt=2005&sciodt=2007&hl=en",58,"2026-05-28 08:24:23","","10.1080/01621459.2019.1574226","",,,,,,10,1.43,3,3,7,"… in Section 4 along with small sample variance corrections. The simulation study in Section 5 … marginal structural models (MSMs) using inverse probability weighting, and g-estimation of …","https://pmc.ncbi.nlm.nih.gov/articles/PMC8023568/pdf/nihms-1054371.pdf","https://scholar.google.com/scholar?q=related:5EaTbPJlkjYJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
