Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
4,"F Mascolo, N Bearth, F Muny, M Lechner…","From average effects to targeted assignment: A causal machine learning analysis of swiss active labor market policies",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2410.23322","https://scholar.google.com/scholar?cites=7443939641753059473&as_sdt=2005&sciodt=2007&hl=en",30,"2026-05-28 08:30:41","","","",,,,,,4,2.00,1,5,2,"… the later results before correcting for selection bias. The non-… from the ATE due to the small sample size in this group. The … at the 95% confidence interval. The horizontal axes show …","https://arxiv.org/pdf/2410.23322","https://scholar.google.com/scholar?q=related:kcAjHKovTmcJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
15,"B Barile, M Forti, A Marrocco, A Castaldo","Causal impact evaluation of occupational safety policies on firms' default using machine learning uplift modelling",2024,"Scientific Reports","nature.com","https://www.nature.com/articles/s41598-024-60348-4","https://scholar.google.com/scholar?cites=11869336490957425250&as_sdt=2005&sciodt=2007&hl=en",31,"2026-05-28 08:30:41","","","",,,,,,15,7.50,4,4,2,"… as solution to the regularization bias introduced by naively … that due to the small sample size and high imbalance between … Control firms with 95% confidence interval (grey shadow). …","https://www.nature.com/articles/s41598-024-60348-4.pdf","https://scholar.google.com/scholar?q=related:YkoZ76ZauKQJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"B Zhao","Finding Subgroups with Differential Treatment Effect with Multiple Outcomes",2024,"","search.proquest.com","https://search.proquest.com/openview/eb2289fc718fd16249090d043fee77e6/1?pq-origsite=gscholar&cbl=18750&diss=y","",32,"2026-05-28 08:30:41","","","",,,,,,0,0.00,0,1,2,"… The small sample size available in RCTs often causes statistical … of their baseline biomarkers given the propensity score 72… We performed Monte Carlo simulations to assess the finite-…","https://cdr.lib.unc.edu/downloads/c534g070p","https://scholar.google.com/scholar?q=related:F8l-MAOXxzsJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
1,"CE Chan","Interpretable machine learning and causal inference in medicine and public health",2024,"","search.proquest.com","https://search.proquest.com/openview/28a8863c52d54624cf54137f24c66d24/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=15816714532456619639&as_sdt=2005&sciodt=2007&hl=en",33,"2026-05-28 08:30:41","","","",,,,,,1,0.50,1,1,2,"… methodologies, including propensity score matching, regression … We show that these distributional violations lead to biased … Given the small sample size and ongoing recruitment, no …","https://elischolar.library.yale.edu/cgi/viewcontent.cgi?article=2436&context=gsas_dissertations","https://scholar.google.com/scholar?q=related:d97VFBFCgNsJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
1,"F Mascolo, N Bearth, F Muny, M Lechner…","The Heterogeneous Effects of Active Labour Market Policies in Switzerland",2024,"arXiv preprint arXiv …","researchgate.net","https://www.researchgate.net/profile/Michael-Lechner/publication/385442888_From_Average_Effects_to_Targeted_Assignment_A_Causal_Machine_Learning_Analysis_of_Swiss_Active_Labor_Market_Policies/links/67446dfb6dedd318c89c6795/From-Average-Effects-to-Targeted-Assignment-A-Causal-Machine-Learning-Analysis-of-Swiss-Active-Labor-Market-Policies.pdf","https://scholar.google.com/scholar?cites=10269866241024287129&as_sdt=2005&sciodt=2007&hl=en",34,"2026-05-28 08:30:41","PDF","","",,,,,,1,0.50,0,5,2,"… of their programme causing a downward bias. To deal with this … from the ATE due to the small sample size in this group. The … at the 95% confidence interval. The horizontal axes shows …","https://www.researchgate.net/profile/Michael-Lechner/publication/385442888_From_Average_Effects_to_Targeted_Assignment_A_Causal_Machine_Learning_Analysis_of_Swiss_Active_Labor_Market_Policies/links/67446dfb6dedd318c89c6795/From-Average-Effects-to-Targeted-Assignment-A-Causal-Machine-Learning-Analysis-of-Swiss-Active-Labor-Market-Policies.pdf","https://scholar.google.com/scholar?q=related:mWEHI-_khY4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
8,"A Kawauchi, Y Okada, M Aoki, A Inoue, T Hifumi…","Sex differences in extracorporeal cardiopulmonary resuscitation for out-of-hospital cardiac arrest: nationwide multicenter retrospective study in Japan",2024,"Critical Care","Springer","https://link.springer.com/article/10.1186/s13054-024-05086-9","https://scholar.google.com/scholar?cites=505745043002823737&as_sdt=2005&sciodt=2007&hl=en",35,"2026-05-28 08:30:41","","10.1186/s13054-024-05086-9","",,,,,,8,4.00,1,6,2,"… using a Markov chain Monte Carlo method known as chained … performed due to the small sample size. Sensitivity analysis … Although the estimated confidence interval was adequately …","https://link.springer.com/content/pdf/10.1186/s13054-024-05086-9.pdf","https://scholar.google.com/scholar?q=related:ORQZ42_EBAcJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"GT Portela","Optimizing comparative effectiveness evidence from transfusion medicine trials: informing clinical practice and study designs",2024,"","search.proquest.com","https://search.proquest.com/openview/19896e553b80ac2294133332e98f4754/1?pq-origsite=gscholar&cbl=18750&diss=y","",36,"2026-05-28 08:30:41","","","",,,,,,0,0.00,0,1,2,"… to a risk ratio of 1.15 and a 95% confidence interval of 0.99 to 1.34 (p-value=0.07).… in the liberal strategy (risk ratio 1.19; 95% confidence interval 0.96-1.47). Secondary clinical outcomes …","https://d-scholarship.pitt.edu/downloads/3365170c-d4ab-4302-bed9-6052f0f88495","https://scholar.google.com/scholar?q=related:H2cJau88su4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
1,"C Du, W Lou, Y Qiao, Y Zhang","Public Rental Housing and Long-Term Settlement Intention of the Migrants in China: The Mediating Effect of Identity",2024,"Buildings","mdpi.com","https://www.mdpi.com/2075-5309/14/9/2774","https://scholar.google.com/scholar?cites=3235406686489244446&as_sdt=2005&sciodt=2007&hl=en",37,"2026-05-28 08:30:41","HTML","","",,,,,,1,0.50,0,4,2,"… The endogeneity tests include the propensity score matching (… Due to the small sample size, we merged these into PRH. … 5) intersect with the confidence interval of the regression results …","https://www.mdpi.com/2075-5309/14/9/2774","https://scholar.google.com/scholar?q=related:HnMdTD155iwJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"D Tang","Causal Inference in the Presence of Numerous Observed and Latent Confounding Variables",2024,"","search.proquest.com","https://search.proquest.com/openview/7048c260fba5b10006005426ade6a298/1?pq-origsite=gscholar&cbl=18750&diss=y","",38,"2026-05-28 08:30:41","","","",,,,,,0,0.00,0,1,2,"… Point estimates and 95% confidence interval with different … When used with a small sample size, it may miss confounders … adjustment set for propensity score and outcome modeling is …","https://utoronto.scholaris.ca/bitstreams/24f0d600-12e8-44f4-8bd6-86aa00d38c46/download","https://scholar.google.com/scholar?q=related:9tVEtv-KfaEJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
5,"Y Song, JP Hughes, T Ye","Adjusting for incomplete baseline covariates in randomized controlled trials: a cross-world imputation framework",2024,"Biometrics","academic.oup.com","https://academic.oup.com/biometrics/article-abstract/80/3/ujae094/7756533","https://scholar.google.com/scholar?cites=10719678848227731798&as_sdt=2005&sciodt=2007&hl=en",39,"2026-05-28 08:30:41","","","",,,,,,5,2.50,2,3,2,"… when we have a small sample size or a large number of … include (1) the Monte Carlo mean and standard deviation (SD… probability (CP) of 95% asymptotic confidence interval, and …","https://pmc.ncbi.nlm.nih.gov/articles/PMC11398886/","https://scholar.google.com/scholar?q=related:Vunh_h3zw5QJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
1,"W Dai","Patient-Centric Pragmatic Subgroup Analyses in Clinical Trials Based on the Desirability of Outcome Ranking (DOOR)",2024,"","search.proquest.com","https://search.proquest.com/openview/9a45a8589b62192fdebcb2f5e7055e9f/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=17712000350282741335&as_sdt=2005&sciodt=2007&hl=en",40,"2026-05-28 08:30:41","","","",,,,,,1,0.50,1,1,2,"… a steady performance even under relatively small sample size . … Both percentile bootstrap confidence interval and the bias … adjustments, such as propensity score matching method or …","","https://scholar.google.com/scholar?q=related:V3Yy9HmqzfUJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
1,"J Yi, E Lee, BG Kim, G Kim, YY Joo, J Cha","Stress vulnerability and resilience in children facing COVID-19-related discrimination: A quasi-experimental study using polygenic, brain, and sociodemographic data",2024,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2024.03.04.24303643.abstract","https://scholar.google.com/scholar?cites=15451028588256350381&as_sdt=2005&sciodt=2007&hl=en",41,"2026-05-28 08:30:41","","10.1101/2024.03.04.24303643.abstract","",,,,,,1,0.50,0,6,2,"… given the covariate (ie, propensity score). To procure out-of-… To obtain the confidence interval of each loading, we … GATE test may reflect the small sample size in each group (about …","https://www.medrxiv.org/content/10.1101/2024.03.04.24303643.full.pdf","https://scholar.google.com/scholar?q=related:rdBsUaMUbdYJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"WY Gao, R Wang","Semiparametric IV Regression without Exclusion Restrictions",2024,"","papers.rwang.net","https://papers.rwang.net/Gao&Wang2023.pdf","",42,"2026-05-28 08:30:41","PDF","","",,,,,,0,0.00,0,2,2,"… Then, the propensity score function π0 (z) := E[Xi|Zi = z] is … , and “CP” (coverage probability of 95% confidence interval). The … with a small sample size (n = 250), with the corresponding CI …","https://papers.rwang.net/Gao&Wang2023.pdf","https://scholar.google.com/scholar?q=related:NwdVmVNOKvgJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"X Zhou","Problems in Causal Inference With Applications in Social and Biomedical Sciences",2024,"","search.proquest.com","https://search.proquest.com/openview/b4cfc80b6e03a2cdba76d2b665170247/1?pq-origsite=gscholar&cbl=18750&diss=y","",43,"2026-05-28 08:30:41","","","",,,,,,0,0.00,0,1,2,"… setting, we typically have small sample size, therefore, how … on the basis of a propensity score model learned from fitting a … empirical 95% confidence interval coverage probabili- ties. …","","https://scholar.google.com/scholar?q=related:gLrpf6VT6DgJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"CF Friel","The relationship between prenatal nutrition and offspring autism related outcomes, and its socioeconomic context",2024,"","theses.gla.ac.uk","https://theses.gla.ac.uk/84235/","",44,"2026-05-28 08:30:41","","","",,,,,,0,0.00,0,1,2,"… However, findings are inconsistent, possibly because of methodological limitations, such as small sample size and retrospective study design. Additionally, understanding the …","https://theses.gla.ac.uk/84235/1/2023FrielPhD.pdf","https://scholar.google.com/scholar?q=related:VtcGINIQ0EIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"ME Deforth","Methodological Challenges in Clinical Prognostic Prediction Models",2024,"","Universität Zürich","","",45,"2026-05-28 08:30:41","CITATION","","",,,,,,0,0.00,0,1,2,"","","https://scholar.google.com/scholar?q=related:K_ywz9G5bbMJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
1,"JW Lee, M Kim, H Kim, S Kim, YH Um…","Impact of multiple infections on risk of incident dementia according to subjective cognitive decline status: a nationwide population-based cohort study",2024,"Frontiers in Aging …","frontiersin.org","https://www.frontiersin.org/journals/aging-neuroscience/articles/10.3389/fnagi.2024.1410185/full","https://scholar.google.com/scholar?cites=14712300277739064280&as_sdt=2005&sciodt=2007&hl=en",46,"2026-05-28 08:30:41","","10.3389/fnagi.2024.1410185","",,,,,,1,0.50,0,6,2,"… , we employed a propensity score to identify matched … Given the small sample size of quadruple infections, there is … Additionally, potential sampling bias may arise from the inclusion of …","https://www.frontiersin.org/journals/aging-neuroscience/articles/10.3389/fnagi.2024.1410185/pdf","https://scholar.google.com/scholar?q=related:2IuESyeXLMwJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"M Lechner, F Mascolo, N Bearth, F Muny, J Mareckova","From Average Effects to Targeted Assignment: A Causal Machine Learning Analysis of Swiss Active Labor Market Policies",2024,"","alexandria.unisg.ch","https://www.alexandria.unisg.ch/entities/publication/867fb38a-a67c-4d4a-9c9c-8776c4c8f805/full","",47,"2026-05-28 08:30:41","","","",,,,,,0,0.00,0,5,2,"… the later results before correcting for selection bias. The non-… from the ATE due to the small sample size in this group. The … at the 95% confidence interval. The horizontal axes show …","https://www.alexandria.unisg.ch/bitstreams/e3f1c8b2-6b75-4825-a711-526633921f83/download","https://scholar.google.com/scholar?q=related:0YnBHZs3xxYJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"E Pritchard","Identifying Populations at High Risk of Infections and Antimicrobial Resistance Using Large-Scale Electronic Health Record Data",2024,"","search.proquest.com","https://search.proquest.com/openview/9e87e30afc42b9217c1a5c8a0dc6dc86/1?pq-origsite=gscholar&cbl=2026366&diss=y","",48,"2026-05-28 08:30:41","BOOK","","",,,,,,0,0.00,0,1,2,"Identifying populations at increased risk of infections can help inform public health strategies to reduce the incidence of disease. Electronic health records (EHRs) and large cohort data …","","https://scholar.google.com/scholar?q=related:eCkayiJD4hYJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"黃暉凱","比較非維生素 K 拮抗劑口服抗凝血劑與 warfarin 在心房顫動和糖尿病患者中對糖尿病相關併發症及嚴重低血糖風險的影響",2024,"","","","",49,"2026-05-28 08:30:41","CITATION","","",,,,,,0,0.00,0,1,2,"","","https://scholar.google.com/scholar?q=related:rImkzy_hGpgJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"A Symeonidis","FACULTY OF HEALTH SCIENCES",2024,"","ikee.lib.auth.gr","https://ikee.lib.auth.gr/record/355375/files/GRI-2024-43508.pdf","",50,"2026-05-28 08:30:41","PDF","","",,,,,,0,0.00,0,1,2,"… We will run two sample size calculation simulation expecting a 5 and 10 IPSS change from … The small sample size, coupled with the fact that the majority (close to 90%) of patients …","https://ikee.lib.auth.gr/record/355375/files/GRI-2024-43508.pdf","https://scholar.google.com/scholar?q=related:EZmbhXpLjToJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"D Shek","Wellbeing research: Editors' perspectives",2024,"The 22nd International Society for Quality-of-Life …","isqols.org","https://www.isqols.org/resources/Documents/ISQOLS%202024%20Conference%20Abstract%20Book.pdf","",51,"2026-05-28 08:30:41","PDF","","",,,,,,0,0.00,0,1,2,"… , and employed propensity score matching methods to … well as possible endogeneity bias caused by simultaneity between … the stochastic nature of confidence interval width. This study …","https://www.isqols.org/resources/Documents/ISQOLS%202024%20Conference%20Abstract%20Book.pdf","https://scholar.google.com/scholar?q=related:in4hH4FVU0sJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
0,"L Xu","Food Security, Food Demand, and Household Food Waste",2024,"","search.proquest.com","https://search.proquest.com/openview/a588f61920bd690f2312af1e868e521e/1?pq-origsite=gscholar&cbl=18750&diss=y","",52,"2026-05-28 08:30:41","BOOK","","",,,,,,0,0.00,0,1,2,"… To correct for self-selection bias, we employ the nearest neighbor matching method to match … Due to our relatively small sample size, in this paper we use a binary food security status …","https://etd.ohiolink.edu/acprod/odb_etd/ws/send_file/send?accession=osu1721147212324172&disposition=inline","https://scholar.google.com/scholar?q=related:XSl-s7YbJ0QJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2024"
